path_id	project_id	project_number	course_id	href
164	0	6	4470541	https://openclassrooms.com/fr/courses/4470541-analysez-vos-donnees-textuelles
164	0	6	4470531	https://openclassrooms.com/fr/courses/4470531-classez-et-segmentez-des-donnees-visuelles
164	0	7	7162856	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github
164	0	8	4810836	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services
164	0	8	4467491	https://openclassrooms.com/fr/courses/4467491-concevez-des-architectures-big-data
164	0	8	4297166	https://openclassrooms.com/fr/courses/4297166-realisez-des-calculs-distribues-sur-des-donnees-massives
148	0	1	7381081	https://openclassrooms.com/fr/courses/7381081-engagez-vous-dans-votre-formation-openclassrooms
148	0	2	4011851	https://openclassrooms.com/fr/courses/4011851-initiez-vous-au-machine-learning
148	0	2	4525281	https://openclassrooms.com/fr/courses/4525281-realisez-une-analyse-exploratoire-de-donnees
148	0	3	4297211	https://openclassrooms.com/fr/courses/4297211-evaluez-les-performances-dun-modele-de-machine-learning
148	0	3	4444646	https://openclassrooms.com/fr/courses/4444646-entrainez-un-modele-predictif-lineaire
148	0	3	4470406	https://openclassrooms.com/fr/courses/4470406-utilisez-des-modeles-supervises-non-lineaires
148	0	3	4470521	https://openclassrooms.com/fr/courses/4470521-modelisez-vos-donnees-avec-les-methodes-ensemblistes
148	0	4	4379436	https://openclassrooms.com/fr/courses/4379436-explorez-vos-donnees-avec-des-algorithmes-non-supervises
148	0	5	4470541	https://openclassrooms.com/fr/courses/4470541-analysez-vos-donnees-textuelles
148	0	6	4470531	https://openclassrooms.com/fr/courses/4470531-classez-et-segmentez-des-donnees-visuelles
148	0	6	4810836	https://openclassrooms.com/fr/courses/4810836-decouvrez-le-cloud-avec-amazon-web-services
148	0	6	5801891	https://openclassrooms.com/fr/courses/5801891-initiez-vous-au-deep-learning
148	0	7	4466756	https://openclassrooms.com/fr/courses/4466756-redigez-votre-rapport-de-stage
188	0	1	7381081	https://openclassrooms.com/fr/courses/7381081-engagez-vous-dans-votre-formation-openclassrooms
188	0	2	6204541	https://openclassrooms.com/fr/courses/6204541-initiez-vous-a-python-pour-lanalyse-de-donnees
188	0	2	4452741	https://openclassrooms.com/fr/courses/4452741-decouvrez-les-librairies-python-pour-la-data-science
188	0	2	6173491	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
188	0	2	7410486	https://openclassrooms.com/fr/courses/7410486-nettoyez-et-analysez-votre-jeu-de-donnees
188	0	3	4525281	https://openclassrooms.com/fr/courses/4525281-realisez-une-analyse-exploratoire-de-donnees
188	0	3	4011851	https://openclassrooms.com/fr/courses/4011851-initiez-vous-au-machine-learning
188	0	3	4577696	https://openclassrooms.com/fr/courses/4577696-prenez-la-parole-en-public
188	0	4	4297211	https://openclassrooms.com/fr/courses/4297211-evaluez-les-performances-dun-modele-de-machine-learning
188	0	4	4444646	https://openclassrooms.com/fr/courses/4444646-entrainez-un-modele-predictif-lineaire
188	0	4	4470406	https://openclassrooms.com/fr/courses/4470406-utilisez-des-modeles-supervises-non-lineaires
188	0	4	4470521	https://openclassrooms.com/fr/courses/4470521-modelisez-vos-donnees-avec-les-methodes-ensemblistes
188	0	5	4379436	https://openclassrooms.com/fr/courses/4379436-explorez-vos-donnees-avec-des-algorithmes-non-supervises
188	0	6	4470531	https://openclassrooms.com/fr/courses/4470531-classez-et-segmentez-des-donnees-visuelles
188	0	6	4470541	https://openclassrooms.com/fr/courses/4470541-analysez-vos-donnees-textuelles
188	0	7	5801891	https://openclassrooms.com/fr/courses/5801891-initiez-vous-au-deep-learning
188	0	9	6093671	https://openclassrooms.com/fr/courses/6093671-decouvrez-la-methodologie-devops
188	0	9	7162856	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github
188	0	11	5162341	https://openclassrooms.com/fr/courses/5162341-maitrisez-les-risques-juridiques-lies-au-numerique
188	0	11	5774866	https://openclassrooms.com/fr/courses/5774866-analysez-les-risques-de-votre-projet
97	0	1	4312781	https://openclassrooms.com/fr/courses/4312781-apprenez-a-apprendre
97	0	1	1946386	https://openclassrooms.com/fr/courses/1946386-comprendre-le-web
97	0	2	5238041	https://openclassrooms.com/fr/courses/5238041-communiquez-et-formalisez-vos-idees-par-le-storytelling
97	0	2	3013891	https://openclassrooms.com/fr/courses/3013891-ameliorez-limpact-de-vos-presentations
97	0	2	4805776	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
97	0	2	3938146	https://openclassrooms.com/fr/courses/3938146-appropriez-vous-la-demarche-ux-en-pratique
97	0	2	7231661	https://openclassrooms.com/fr/courses/7231661-initiez-vous-au-design-thinking
97	0	3	5192236	https://openclassrooms.com/fr/courses/5192236-menez-une-recherche-utilisateur
97	0	3	5248811	https://openclassrooms.com/fr/courses/5248811-appliquez-la-psychologie-au-design
97	0	4	5248881	https://openclassrooms.com/fr/courses/5248881-analysez-des-donnees-pour-prendre-des-decisions-de-design
97	0	5	5248981	https://openclassrooms.com/fr/courses/5248981-auditez-lexperience-utilisateur
97	0	6	4421146	https://openclassrooms.com/fr/courses/4421146-animez-un-atelier-de-creativite
97	0	6	7231661	https://openclassrooms.com/fr/courses/7231661-initiez-vous-au-design-thinking
97	0	7	3936801	https://openclassrooms.com/fr/courses/3936801-composez-des-interfaces-utilisateurs-en-material-design
97	0	7	5249006	https://openclassrooms.com/fr/courses/5249006-concevez-une-interface-cliquable
97	0	7	5249021	https://openclassrooms.com/fr/courses/5249021-initiez-vous-a-la-methode-atomic-design
97	0	7	5778386	https://openclassrooms.com/fr/courses/5778386-construisez-votre-roadmap-produit
97	0	8	5249071	https://openclassrooms.com/fr/courses/5249071-evaluez-l-impact-de-votre-metier-d-ux-designer-dans-l-entreprise
97	0	8	5249081	https://openclassrooms.com/fr/courses/5249081-gerez-un-projet-design-avec-plusieurs-methodes-de-ux-mapping
97	0	8	4296701	https://openclassrooms.com/fr/courses/4296701-gerez-un-projet-digital-avec-une-methodologie-en-cascade
97	0	9	4507926	https://openclassrooms.com/fr/courses/4507926-initiez-vous-a-la-gestion-de-projet-agile
97	0	9	4781491	https://openclassrooms.com/fr/courses/4781491-testez-vos-idees-avec-le-lean-prototyping
97	0	9	5778386	https://openclassrooms.com/fr/courses/5778386-construisez-votre-roadmap-produit
97	0	10	5218221	https://openclassrooms.com/fr/courses/5218221-elaborez-votre-strategie-de-recherche-demploi
97	0	10	4577696	https://openclassrooms.com/fr/courses/4577696-prenez-la-parole-en-public
594	0	1	4312781	https://openclassrooms.com/fr/courses/4312781-apprenez-a-apprendre
594	0	1	1946386	https://openclassrooms.com/fr/courses/1946386-comprendre-le-web
594	0	1	6817086	https://openclassrooms.com/fr/courses/6817086-decouvrez-les-metiers-de-developpeur
594	0	2	6943241	https://openclassrooms.com/fr/courses/6943241-mettez-en-place-votre-environnement-front-end
594	0	2	1603881	https://openclassrooms.com/fr/courses/1603881-creez-votre-site-web-avec-html5-et-css3
594	0	3	6943241	https://openclassrooms.com/fr/courses/6943241-mettez-en-place-votre-environnement-front-end
594	0	3	1603881	https://openclassrooms.com/fr/courses/1603881-creez-votre-site-web-avec-html5-et-css3
594	0	4	6106181	https://openclassrooms.com/fr/courses/6106181-simplifiez-vous-le-css-avec-sass
594	0	4	5919246	https://openclassrooms.com/fr/courses/5919246-creez-des-animations-css-modernes
594	0	4	7162856	https://openclassrooms.com/fr/courses/7162856-gerez-du-code-avec-git-et-github
594	0	5	4366701	https://openclassrooms.com/fr/courses/4366701-decouvrez-le-fonctionnement-des-algorithmes
594	0	6	6173491	https://openclassrooms.com/fr/courses/6173491-apprenez-a-utiliser-la-ligne-de-commande-dans-un-terminal
594	0	6	6175841	https://openclassrooms.com/fr/courses/6175841-apprenez-a-programmer-avec-javascript
594	0	6	5543061	https://openclassrooms.com/fr/courses/5543061-ecrivez-du-javascript-pour-le-web
594	0	7	4507926	https://openclassrooms.com/fr/courses/4507926-initiez-vous-a-la-gestion-de-projet-agile
594	0	7	4192086	https://openclassrooms.com/fr/courses/4192086-gerez-votre-projet-informatique-facilement
594	0	7	4805776	https://openclassrooms.com/fr/courses/4805776-mettez-en-place-un-systeme-de-veille-informationnelle
594	0	7	7693926	https://openclassrooms.com/fr/courses/7693926-devenez-developpeur-agile
594	0	8	7008001	https://openclassrooms.com/fr/courses/7008001-debutez-avec-react
594	0	8	7150606	https://openclassrooms.com/fr/courses/7150606-creez-une-application-react-complete
594	0	9	5561431	https://openclassrooms.com/fr/courses/5561431-augmentez-votre-trafic-grace-au-referencement-naturel-seo
594	0	9	5922626	https://openclassrooms.com/fr/courses/5922626-optimisez-le-referencement-de-votre-site-seo-en-ameliorant-ses-performances-techniques
594	0	9	6691346	https://openclassrooms.com/fr/courses/6691346-concevez-un-contenu-web-accessible
594	0	10	3504461	https://openclassrooms.com/fr/courses/3504461-testez-linterface-de-votre-site
594	0	10	7159296	https://openclassrooms.com/fr/courses/7159296-deboguez-l-interface-de-votre-site-internet
594	0	11	7150626	https://openclassrooms.com/fr/courses/7150626-utilisez-le-state-manager-redux-pour-gerer-l-etat-de-vos-applications
594	0	12	7192596	https://openclassrooms.com/fr/courses/7192596-mettez-en-ligne-votre-site-web
595	0	1	4312781	https://openclassrooms.com/fr/courses/4312781-apprenez-a-apprendre
595	0	1	1946386	https://openclassrooms.com/fr/courses/1946386-comprendre-le-web
595	0	1	6817086	https://openclassrooms.com/fr/courses/6817086-decouvrez-les-metiers-de-developpeur
595	0	2	6943241	https://openclassrooms.com/fr/courses/6943241-mettez-en-place-votre-environnement-front-end
595	0	2	1603881	https://openclassrooms.com/fr/courses/1603881-creez-votre-site-web-avec-html5-et-css3
595	0	3	6943241	https://openclassrooms.com/fr/courses/6943241-mettez-en-place-votre-environnement-front-end
595	0	3	1603881	https://openclassrooms.com/fr/courses/1603881-creez-votre-site-web-avec-html5-et-css3
595	0	4	5489551	https://openclassrooms.com/fr/courses/5489551-creez-un-site-moderne-et-professionnel-avec-wordpress-5
