path_id	project_id	project_number	skill
64	0	5	Stocker des quantités massives de données hétérogènes
64	0	5	Traiter des flux de données en temps réel
64	0	5	Concevoir une architecture de stockage et de traitement de données distribuée adaptée aux besoins métiers
64	0	5	Créer une plateforme distribuée de flux de messages en temps réel
64	0	6	Faire une veille technologique en Big Data
188	0	1	Utiliser un modèle pré-entraîné sur le cloud
188	0	2	Effectuer une analyse statistique univariée
188	0	2	Utiliser des librairies python pour réaliser une analyse de données exploratoire
188	0	3	Effectuer des opérations de nettoyage sur des données structurées
188	0	3	Communiquer ses résultats à l’aide de représentations graphiques lisibles et pertinentes
188	0	3	Effectuer une analyse statistique multivariée
188	0	4	Transformer les variables pertinentes pour un modèle supervisé classique
188	0	4	Entraîner un modèle supervisé classique qui répond aux attentes des métiers
188	0	4	Adapter les hyperparamètres d’un modèle d’apprentissage supervisé classique
188	0	4	Evaluer les performances d’un modèle supervisé classique
188	0	5	Mettre en place le modèle d'apprentissage non supervisé adapté au problème métier
188	0	5	Transformer les variables pertinentes d'un modèle d'apprentissage non supervisé
188	0	5	Adapter les hyperparamètres d'un algorithme non supervisé afin de l'améliorer
188	0	5	Évaluer les performances d’un modèle d'apprentissage non supervisé
188	0	6	Utiliser des techniques de réduction de la dimension
188	0	6	Effectuer un pré-traitement de données non structurées
188	0	6	Collecter des données venant d’une API qui correspondent à un besoin défini
188	0	6	Visualiser des données de grandes dimensions
188	0	7	Entraîner un modèle Deep Learning sur des données textuelles
188	0	7	Choisir la méthode de plongement de mots pertinente pour un modèle de Deep Learning
188	0	7	Évaluer la performance d’un modèle de Deep Learning sur des données textuelles
188	0	7	Sélectionner les méthodes de prétraitement du texte pour un modèle de Deep Learning
188	0	8	Utiliser des techniques d’augmentation des données
188	0	8	Manipuler un jeu de données volumineux
188	0	8	Entraîner un modèle de Deep Learning sur des images
188	0	8	Evaluer la performance d’un modèle de Deep Learning sur des images
188	0	9	Sélectionner l’architecture logicielle permettant de répondre au besoin métier
188	0	9	Concevoir des scripts permettant d’exécuter une chaîne de traitements IA bout-en-bout
188	0	10	Intégrer la sortie du modèle dans un produit informatique fini
188	0	10	Piloter la performance du modèle en production
188	0	10	Intégrer une chaîne de traitement IA dans un outil informatique via Git
188	0	11	Identifier les enjeux éthiques et légaux relatifs à la collecte des données personnelles
188	0	11	Identifier les ressources humaines, techniques et financières d'un projet IA
188	0	11	Planifier des réponses adéquates en regard des risques projets significatifs
97	0	1	Personnaliser un programme de formation
97	0	1	Fixer des objectifs clairs
97	0	2	Faire une présentation convaincante en utilisant la narration et le storytelling
97	0	2	Appliquer l'approche centrée sur l'humain
97	0	2	Communiquer ses idées visuellement
97	0	2	Communiquer en utilisant le vocabulaire UX
97	0	3	Identifier les enseignements et les limites d'une étude utilisateurs
97	0	3	Identifier les besoins utilisateurs par la conduite d'observations in situ
97	0	3	Créer des personas pertinents
97	0	3	Réaliser des UX Map
97	0	3	Rédiger les supports d'étude et animer des entretiens individuels et focus groups
97	0	3	Appliquer la psychologie au design
97	0	3	Analyser les usages réels et les synthétiser
97	0	4	Représenter des données avec le design d'information
97	0	4	Utiliser et interpréter des données analytiques pour réaliser une interface
97	0	4	Utiliser des données pour faire des recommandations UX
97	0	5	Réaliser une veille et un benchmark concurrentiel sur un projet
97	0	5	Auditer l'expérience utilisateur d'un service digital
97	0	5	Réaliser des tests d'utilisabilité
97	0	6	Appliquer une ou plusieurs méthodes de design thinking en atelier de co-conception
97	0	6	Formaliser un parcours ou un écran rapidement
97	0	6	Préparer, animer et faciliter un atelier de co-conception
97	0	7	Concevoir des wireframes web ou mobile
97	0	7	Concevoir un prototype cliquable
97	0	7	Travailler l'architecture de l'information, le zoning et la structure de l'écran
97	0	7	Livrer des composants et spécifications graphiques
97	0	7	Réaliser des livrables de qualité et cohérents
97	0	7	Tester des parcours et des fonctionnalités
97	0	8	Analyser les données d'entrée d'un projet et intégrer la connaissance du client
97	0	8	Proposer une méthodologie UX et sélectionner des outils et logiciels adaptés à un projet
97	0	8	Prendre en compte l'expérience client et utilisateur
97	0	8	Créer un business modèle canvas et définir la promesse de service
97	0	9	Définir et réaliser un MVP
97	0	9	Intégrer le Lean UX dans un environnement Agile
97	0	9	Construire une roadmap projet
97	0	10	Créer son portfolio et présenter des études de cas
97	0	10	Développer son réseau professionnel
322	0	1	Élaborer un plan d'apprentissage personnalisé et un ensemble d'outils
322	0	2	Configurer un environnement Python
322	0	2	Utiliser le contrôle de version avec Git et GitHub
322	0	2	Appliquer les bases de la programmation en Python
322	0	2	Gérer les données à l'aide du processus ETL
322	0	3	Définir les exigences fonctionnelles de l’application à partir du besoin client
322	0	3	Gérer un projet avec les méthodologies agiles
322	0	3	Prototyper une solution technique pour un client avec les modèles de domaine et maquettes
322	0	4	Utiliser la programmation orientée objet pour développer un programme Python
322	0	4	Structurer le code d'un programme Python en utilisant un design pattern
322	0	4	Écrire un code Python robuste en utilisant la PEP 8
322	0	5	Vous appliquerez des compétences préalablement validées à un contexte de test technique.
322	0	6	Développer la partie Front-End d’une application avec HTML, CSS et JavaScript
322	0	6	Interagir avec une API REST
322	0	7	Déconstruire un problème
322	0	7	Développer un algorithme pour résoudre un problème
322	0	8	Vous appliquerez des compétences préalablement validées à un contexte de test technique.
322	0	9	Développer une application web en utilisant Django
322	0	9	Utiliser le rendu côté serveur dans Django
322	0	10	Sécuriser une API afin qu'elle respecte les normes OWASP et RGPD
322	0	10	Créer une API RESTful avec Django REST
322	0	10	Documenter une application
322	0	11	Analysez la performance d’une application avec Locust
322	0	11	Debugger le code d’une application Python
322	0	11	Implémentez une suite de tests Python
322	0	11	Gérer les erreurs et les exceptions en Python
322	0	12	Élaborer l'architecture d'une base de données relationnelle
322	0	12	Mettre en œuvre une base de données sécurisée avec Django ORM et PostgreSQL
322	0	13	Mettre en place un système de contrôle des codes en utilisant Sentry
322	0	13	Déployer une application en utilisant Heroku
322	0	13	Refactoriser une application pour réduire la dette technique
322	0	13	Gérer la production de code en utilisant la méthodologie CI/CD avec CircleCI
322	0	13	Appliquer une architecture modulaire dans une application Python
185	0	1	Sélectionner des sources pertinentes pour une veille technologique
185	0	1	Mettre en place un tableau de bord de veille technologique
185	0	1	Élaborer un plan d'apprentissage personnalisé
185	0	2	Utiliser un système de gestion de versions pour le suivi du projet et son hébergement
185	0	2	Mettre en place son environnement Front-End
185	0	2	Intégrer du contenu conformément à une maquette
185	0	2	Implémenter une interface responsive
185	0	3	Mettre en œuvre des effets CSS graphiques avancés
185	0	3	Mettre en place une structure de navigation pour un site web
185	0	3	Assurer la cohérence graphique d'un site web
185	0	4	Assurer l'accessibilité d'un site web
185	0	4	Écrire un code HTML et CSS maintenable
185	0	4	Optimiser le référencement d'un site web
185	0	4	Réaliser une recherche des bonnes pratiques en développement web
185	0	4	Optimiser la taille et la vitesse d’un site web
185	0	5	Interagir avec un web service avec JavaScript
185	0	5	Valider des données issues de sources externes
185	0	5	Créer un plan de test pour une application
185	0	5	Gérer des événements JavaScript
185	0	6	Implémenter un modèle logique de données conformément à la réglementation
185	0	6	Mettre en œuvre des opérations CRUD de manière sécurisée
185	0	6	Stocker des données de manière sécurisée
185	0	7	Personnaliser le contenu envoyé à un client web
185	0	7	Authentifier un utilisateur et maintenir sa session
185	0	7	Gérer un stockage de données à l'aide de SQL
185	0	7	Implémenter un stockage de données sécurisé en utilisant SQL
169	0	1	Définir un poste pertinent pour un développeur Salesforce
169	0	1	Sélectionner les sources d’information pertinentes pour un ensemble de technologies
169	0	1	Mettre en place un tableau de bord de veille technologique
169	0	1	Décrire les fonctionnalités et les objets natifs d’une application Salesforce
169	0	1	Établir un plan de formation
169	0	2	Mettre à jour une GUI Lightning
169	0	2	Améliorer les processus d'une entreprise en utilisant un système d'automatisation
169	0	2	Utiliser le CRM pour améliorer la performance d'une entreprise
169	0	2	Réaliser l'audit de configurations existantes
169	0	2	Mettre à jour des configurations existantes
169	0	3	Définir un modèle de données et ses règles métier
169	0	3	Concevoir une solution et ses spécifications en fonction des besoins d'un client
169	0	3	Analyser les besoins d'un client ou d'utilisateurs finaux
169	0	3	Choisir la solution appropriée à un problème technique
169	0	4	Comprendre le langage de programmation Java
169	0	4	Construire un projet de code collaboratif
169	0	5	Produire un rapport d'exécution de tests
169	0	5	Mettre en œuvre des tests d'intégration
169	0	5	Fournir des patchs correctifs lorsque le rapport de l’exécution des tests le suggère
169	0	5	Mettre en œuvre des tests unitaires
169	0	6	Assurer la cohérence graphique d'un site web
169	0	6	Créer l'interface frontend d'une application
169	0	6	Mettre à jour le DOM en utilisant JavaScript
169	0	6	Respecter les bonnes pratiques de développement HTML et CSS
169	0	7	Intégrer des wireframes dans un processus design
169	0	7	Produire une documentation technique et fonctionnelle de l’application
169	0	8	Compléter une suite de tests unitaires et d’intégration afin de prendre en compte les modifications apportées
169	0	8	Définir un backlog
169	0	8	Implémenter des améliorations en continu
169	0	8	Mettre en place un backlog
169	0	9	Implémenter les améliorations demandées par le client
169	0	9	Optimiser l'utilisation des ressources backend
169	0	10	Implémenter le modèle de données d'une application Apex
169	0	10	Définir le modèle de sécurité d'une application Apex
169	0	10	Concevoir le modèle de données d'une application Apex
169	0	10	Concevoir l'architecture technique d'une application Apex
169	0	11	Développer un backend Apex
169	0	11	Respecter les standards de développement Salesforce
169	0	11	Sélectionner une solution technique adaptée
169	0	12	Communiquer avec un service web
169	0	12	Déployer une application Salesforce avec Heroku
168	0	1	Établir un plan de formation
168	0	1	Définir un poste pertinent pour un développeur d’application
168	0	1	Mettre en place un tableau de bord de veille technologique
168	0	1	Sélectionner les sources d’information pertinentes pour un ensemble de technologies
168	0	2	Fournir des patchs correctifs lorsque le rapport de l’exécution des tests le suggère
168	0	2	Produire un rapport d'exécution de tests
168	0	3	Mettre en œuvre des tests d'intégration
168	0	3	Mettre en oeuvre des tests unitaires
168	0	4	Développer une application proposant les fonctionnalités attendues par le client
168	0	4	Sélectionner les langages de programmation adaptés pour le développement de l’application
168	0	4	Respecter les bonnes pratiques de développement en vigueur
168	0	5	Concevoir l'architecture technique d'une application à l'aide de diagramme UML
168	0	5	Implémenter le schéma de données dans la base
168	0	5	Réaliser un schéma de conception de la base de données de l’application
168	0	6	Lister les fonctionnalités demandées par un client
168	0	6	Rédiger les spécifications détaillées d'un projet
168	0	6	Sélectionner une solution technique adaptée
168	0	6	Analyser un besoin client
168	0	7	Afficher une liste de données avec une RecyclerView et un Adapter
168	0	7	Créer et afficher un menu
168	0	7	Créer, gérer et afficher des fragments d'interface
168	0	7	Afficher du contenu multi-langue
168	0	7	Définir et appliquer un thème global
168	0	7	Modifier les paramètres d'un projet Android
168	0	8	Décrire un domaine fonctionnel avec UML
168	0	8	Concevoir l’architecture technique d’une application à l’aide de diagrammes UML
168	0	8	Implémenter le schéma de données dans la base
168	0	8	Réaliser un schéma de conception de la base de données de l’application
168	0	9	Créer et configurer une base de données SQLite
168	0	9	Gérer et afficher des messages de notification
168	0	9	Exposer du contenu à des applications tierces
168	0	9	Personnaliser la barre d'outils
168	0	9	Stocker et récupérer les informations dans la base de données en langage SQL
168	0	9	Créer une vue personnalisée
168	0	9	Apporter des améliorations de fonctionnalités demandées par le client
168	0	9	Compléter une suite de tests unitaires et d’intégration afin de prendre en compte les modifications apportées
168	0	9	Corriger des dysfonctionnements signalés par le client sur l’application
168	0	10	Produire une documentation technique et fonctionnelle de l’application
314	0	1	Élaborer un plan d'apprentissage personnalisé
314	0	2	Utiliser un système de gestion de versions pour le suivi du projet et son hébergement
314	0	2	Mettre en place son environnement Front-End
314	0	2	Intégrer du contenu conformément à une maquette
314	0	2	Implémenter une interface responsive
314	0	3	Mettre en œuvre des effets CSS graphiques avancés
314	0	3	Mettre en place une structure de navigation pour un site web
314	0	3	Assurer la cohérence graphique d'un site web
314	0	4	Programmer en JavaScript
314	0	5	Écrire la syntaxe HTML, CSS et JavaScript
314	0	6	Développer une application web modulaire avec des design patterns
314	0	6	Assurer l'accessibilité d'un site web
314	0	6	Ecrire du code JavaScript maintenable
314	0	6	Gérer les évènements d'un site avec JavaScript
314	0	7	Analyser un problème informatique
314	0	7	Développer un algorithme pour résoudre un problème
314	0	8	Écrire la syntaxe JavaScript en utilisant un paradigme de programmation
314	0	9	Débugger une application web avec le Chrome Debugger
314	0	9	Ecrire des tests d'intégration avec JavaScript
314	0	9	Ecrire des tests unitaires avec JavaScript
314	0	9	Rédiger un plan de test end-to-end manuel
314	0	10	Contribuer à un projet en utilisant une méthodologie agile
314	0	10	Créer une maquette pour un client
314	0	10	Identifier les besoins de l'application à partir d'un cahier des charges
314	0	10	Modéliser une solution technique pour un client
314	0	11	Développer les routes d'une application web avec React Router
314	0	11	Initialiser une application web avec un framework
314	0	11	Créer des composants avec React
314	0	12	Produire de la documentation technique pour une application
314	0	12	Assurer la qualité des données d'une application
314	0	12	Développer des éléments graphiques avancés à l'aide de bibliothèques JavaScript
314	0	12	Interagir avec un service Web
314	0	13	Implémenter un gestionnaire d'état dans une application React
314	0	13	Intéragir avec une API
314	0	13	Modéliser une API
314	0	13	S'authentifier à une API
314	0	14	Analyser la performance d'une application web
314	0	14	Déployer une application front-end
314	0	14	Programmer en JavaScript avec la programmation fonctionnelle
314	0	14	Refondre une application pour réduire la dette technique
69	0	1	Construire pas à pas son projet professionnel
69	0	2	Versionner son projet et travailler en collaboration
69	0	3	Programmer en orienté objet avec Swift
69	0	4	Interpréter les gestes sur un écran tactile
69	0	4	Mettre en place une architecture adaptée à son projet
69	0	4	Créer un design responsive à partir d'un mockup
69	0	5	Apporter des améliorations de fonctionnalités à une application
69	0	5	Corriger des dysfonctionnements sur une application
69	0	5	Effectuer une suite de tests unitaires et d’intégration
69	0	5	Créer une architecture logicielle MVC
69	0	6	Lister les fonctionnalités demandées par un client
69	0	6	Rédiger les spécifications détaillées d'un projet
69	0	6	Sélectionner une solution technique adaptée
69	0	6	Analyser un besoin client
69	0	7	Décrire un domaine fonctionnel avec UML
69	0	7	Concevoir l’architecture technique d’une application à l’aide de diagrammes UML
69	0	7	Implémenter le schéma de données dans la base
69	0	7	Réaliser un schéma de conception de la base de données de l’application
69	0	8	Produire une documentation technique et fonctionnelle de l’application
69	0	9	Effectuer des appels réseaux standards avec Swift
69	0	9	Coder une application multi-pages avec Swift
69	0	9	Faire des tests unitaires
69	0	10	Gérer une Table View
69	0	10	Utiliser le delegate pattern
69	0	10	Sauvegarder des données avec Core Data
69	0	10	Utiliser une librairie open source
69	0	11	Sélectionner des sources d’information pertinentes pour un certain ensemble de technologies
69	0	11	Mettre en place un tableau de bord de veille technologique
69	0	12	Identifier et mener un projet à impact social
69	0	12	Mobiliser ses compétences au profit de la réalisation d’un projet
191	0	1	Intégrer la maquette d'une page web en HTML et CSS
191	0	1	Définir son projet professionnel
191	0	1	Mettre en place un tableau de bord de veille technologique
191	0	1	Sélectionner des sources d’information pertinentes pour un ensemble de technologies
191	0	1	Définir une stratégie d'apprentissage
191	0	2	Comprendre le langage de programmation Java
191	0	2	Construire un projet de code collaboratif
191	0	3	Analyser un cahier des charges
191	0	3	Rédiger les spécifications détaillées d'un projet
191	0	3	Sélectionner une solution technique adaptée
191	0	3	Lister les fonctionnalités demandées par un client
191	0	4	Produire un rapport d'exécution de tests
191	0	4	Mettre en œuvre des tests d'intégration
191	0	4	Fournir des patchs correctifs lorsque le rapport de l’exécution des tests le suggère
191	0	4	Mettre en œuvre des tests unitaires
191	0	5	Respecter les bonnes pratiques de développement en vigueur
191	0	5	Développer une application proposant les fonctionnalités attendues par le client
191	0	5	Sélectionner les langages de programmation adaptés pour le développement de l’application
191	0	6	Concevoir l'architecture technique d'une application à l'aide de diagramme UML
191	0	6	Construire une application web java avec le pattern repository
191	0	6	Réaliser un schéma de conception de la base de données de l’application
191	0	6	Implémenter un schéma de données dans une base relationnelle
191	0	7	Implémenter une API en utilisant les bonnes pratiques de développement
191	0	8	Produire une documentation technique et fonctionnelle de l’application
191	0	8	Corriger des dysfonctionnements signalés par le client sur l’application
191	0	8	Apporter des améliorations de fonctionnalités demandées par le client
191	0	8	Compléter une suite de tests unitaires et d’intégration afin de prendre en compte les modifications apportées
191	0	9	Créer un microservice pour une application
191	0	9	Implémenter une méthodologie agile pour gérer votre projet de code
191	0	9	Utiliser des bases de données NoSQL
59	0	1	Construire pas à pas son projet professionnel
59	0	2	Adapter un thème Wordpress pour respecter les exigences du client
59	0	2	Rédiger une documentation à l'intention d'utilisateurs non spécialistes
59	0	2	Sélectionner un thème Wordpress adapté aux besoins du client
59	0	3	Lister les fonctionnalités demandées par un client
59	0	3	Analyser un cahier des charges
59	0	3	Rédiger les spécifications détaillées du projet
59	0	3	Choisir une solution technique adaptée parmi les solutions existantes si cela est pertinent
59	0	4	Concevoir l’architecture technique d’une application à l’aide de diagrammes UML
59	0	4	Implémenter le schéma de données dans la base
59	0	4	Réaliser un schéma de conception de la base de données de l’application
59	0	4	Réaliser des schémas UML cohérents et en accord avec les besoins énoncés
59	0	5	Proposer un code propre et facilement évolutif
59	0	5	Assurer le suivi qualité d’un projet
59	0	5	Rédiger les spécifications détaillées du projet
59	0	5	Créer une page web permettant de recueillir les informations saisies par un internaute
59	0	5	Estimer une tâche et tenir les délais
59	0	5	Analyser un cahier des charges
59	0	5	Créer et maintenir l’architecture technique du site
59	0	5	Choisir une solution technique adaptée parmi les solutions existantes si cela est pertinent
59	0	5	Gérer ses données avec une base de données
59	0	5	Conceptualiser l'ensemble de son application en décrivant sa structure (Entités / Domain Objects)
59	0	6	Prendre en main le framework Symfony
59	0	6	Développer une application proposant les fonctionnalités attendues par le client
59	0	6	Gérer une base de données MySQL ou NoSQL avec Doctrine
59	0	6	Organiser son code pour garantir la lisibilité et la maintenabilité
59	0	6	Prendre en main le moteur de templating Twig
59	0	6	Respecter les bonnes pratiques de développement en vigueur
59	0	6	Sélectionner les langages de programmation adaptés pour le développement de l’application
59	0	7	Analyser et optimiser les performances d’une application
59	0	7	Lancer une authentification à chaque requête HTTP
59	0	7	Exposer une API REST avec Symfony
59	0	7	Concevoir une architecture efficace et adaptée
59	0	7	Produire une documentation technique
59	0	7	Suivre la qualité d’un projet
59	0	8	Implémenter de nouvelles fonctionnalités au sein d’une application déjà initiée en suivant un plan de collaboration clair
59	0	8	Lire et retranscrire le fonctionnement d’un morceau de code écrit par d’autres développeurs
59	0	8	Mettre en œuvre des tests unitaires et fonctionnels
59	0	8	Produire un rapport de l’exécution des tests
59	0	8	Analyser la qualité de code et la performance d’une application
59	0	8	Établir un plan pour réduire la dette technique d’une application
59	0	8	Fournir des patchs correctifs lorsque les tests le suggèrent
59	0	8	Proposer une série d’améliorations
59	0	9	Sélectionner des sources d’information pertinentes pour un certain ensemble de technologies
